0.9894743444,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001149774,0.0001149774,0.0001045249,0.0001045249,0.0001045249,0.0001149774,0.0001045249,0.0001045249,0.0001149774,0.0001045249,0.0001045249,0.0001045249,0.0001254299,0.0001045249,0.0001463348,0.0001358823,0.0001149774,0.0001149774,0.0001149774,0.0001045249,0.0001149774,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249
0.9737328971,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001254299,0.0001254299,0.0001045249,0.0001567873,0.0002090498,0.0005435294,0.0015469683,0.0003449321,0.0002195023,0.0001985973,0.0001358823,0.0001567873,0.0002195023,0.0007421267,0.0035642985,0.0012124886,0.0011288687,0.0021218551,0.0008989140,0.0008989140,0.0019650678,0.0007316742,0.0004390045,0.0004285520,0.0001463348,0.0001149774,0.0001358823,0.0001463348,0.0001463348,0.0001358823,0.0001149774,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249
0.9707643905,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001881448,0.0001881448,0.0003553846,0.0009511764,0.0004912669,0.0005017194,0.0004180995,0.0001358823,0.0001045249,0.0001672398,0.0004076470,0.0017142081,0.0008675565,0.0009198190,0.0019337103,0.0006794117,0.0020904976,0.0046095473,0.0003971946,0.0002404072,0.0008152941,0.0007107692,0.0010870588,0.0012020361,0.0002822172,0.0001254299,0.0001254299,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249
0.9896520367,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249
0.9896520367,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249
0.9011090090,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001254299,0.0001672398,0.0007107692,0.0029685067,0.0020904976,0.0019755203,0.0015783257,0.0007525792,0.0003867421,0.0001985973,0.0001567873,0.0001358823,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001149774,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001254299,0.0001567873,0.0001776923,0.0002926697,0.0011497737,0.0010034389,0.0030103166,0.0079543435,0.0048499545,0.0059474658,0.0120621714,0.0039510405,0.0043586876,0.0122398637,0.0047140722,0.0046513573,0.0090309498,0.0022681899,0.0014215384,0.0010870588,0.0002613122,0.0001254299,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249
0.9896520367,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249
0.9896520367,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249
0.9887217652,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001149774,0.0001358823,0.0001045249,0.0001045249,0.0001149774,0.0001045249,0.0001149774,0.0001149774,0.0001045249,0.0001045249,0.0001149774,0.0001045249,0.0001149774,0.0001358823,0.0001149774,0.0001045249,0.0001045249,0.0001149774,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001254299,0.0001045249,0.0001045249,0.0001045249,0.0001149774,0.0001045249,0.0001149774,0.0001045249,0.0001672398,0.0002195023,0.0001567873,0.0001567873,0.0002717647,0.0002299547,0.0001672398,0.0001881448,0.0001149774,0.0001149774,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249
0.9270207273,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0007003167,0.0014947058,0.0007003167,0.0011184162,0.0016096832,0.0010243438,0.0014947058,0.0006376018,0.0005330769,0.0007839366,0.0002717647,0.0002195023,0.0003449321,0.0002508597,0.0002822172,0.0004494570,0.0002926697,0.0005226244,0.0014006334,0.0008884615,0.0012542986,0.0023518098,0.0014215384,0.0019128053,0.0034284161,0.0024563347,0.0032298189,0.0061983255,0.0025190497,0.0026758370,0.0075571490,0.0035015836,0.0037942532,0.0054248414,0.0015783257,0.0010347963,0.0010557013,0.0001881448,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249,0.0001045249
